Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
38,2017-12-18,06:50:00,06:50:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2078,27,580,7,0,1,1
25,2016-03-30,07:45:00,07:48:00,0 days 00:03:00.000000000,14,1,2,2,2,4,788,7,1876,7,0,1,1
23,2018-01-26,08:04:00,08:06:00,0 days 00:02:00.000000000,0,3,1,4,2,3,57,19,279,4,0,0,0
75,2018-02-06,06:52:00,06:52:00,0 days 00:00:00.000000000,1,3,1,4,2,3,339,49,1992,4,0,1,0
25,2017-01-06,06:33:00,06:35:00,0 days 00:02:00.000000000,0,2,2,4,2,1,1534,47,2088,7,1,1,1
0,2016-10-11,15:51:00,15:52:00,0 days 00:01:00.000000000,0,2,2,6,1,4,1038,57,1297,9,0,0,0
0,2018-02-02,06:24:00,06:26:00,0 days 00:02:00.000000000,0,3,2,10,1,3,4715,29,1157,7,0,1,1
7,2018-01-17,07:43:00,07:57:00,0 days 00:14:00.000000000,13,3,2,4,2,3,4574,55,4674,7,1,1,1
53,2018-10-11,05:54:00,06:46:00,0 days 00:52:00.000000000,0,4,2,6,2,4,576,31,2345,1,0,1,0
7,2018-04-11,08:01:00,08:03:00,0 days 00:02:00.000000000,0,3,2,4,2,11,3809,44,2727,1,0,1,0
30,2016-03-16,06:35:00,06:48:00,0 days 00:13:00.000000000,0,1,2,7,2,3,4255,14,301,7,1,1,1
45,2016-09-14,14:18:00,14:22:00,0 days 00:04:00.000000000,0,2,2,4,2,4,413,40,4462,9,0,1,1
38,2017-12-20,06:32:00,06:32:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2152,27,934,7,0,1,1
38,2017-10-03,06:37:00,06:39:00,0 days 00:02:00.000000000,2,3,2,8,2,4,1286,12,3609,7,0,1,1
22,2017-03-27,07:35:00,08:19:00,0 days 00:44:00.000000000,5,2,2,4,2,3,4768,19,4141,7,0,1,1
7,2018-12-19,07:32:00,07:33:00,0 days 00:01:00.000000000,3,4,2,4,2,3,4848,22,60,7,0,1,1
38,2018-06-13,13:41:00,13:42:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2519,27,889,9,0,1,1
7,2018-01-30,07:00:00,07:01:00,0 days 00:01:00.000000000,7,3,1,4,2,3,341,49,1891,4,0,1,0
25,2016-06-10,07:44:00,07:46:00,0 days 00:02:00.000000000,3,1,2,4,2,6,2395,18,732,7,1,1,1
12,2017-06-21,13:45:00,14:00:00,0 days 00:15:00.000000000,0,2,2,4,2,6,2458,27,730,9,0,1,0
23,2018-11-19,06:38:00,06:39:00,0 days 00:01:00.000000000,0,4,2,4,2,3,4503,55,3593,7,1,1,1
10,2016-09-26,08:15:00,08:17:00,0 days 00:02:00.000000000,0,2,2,4,2,11,3766,44,3328,1,0,1,0
7,2018-12-14,07:15:00,08:09:00,0 days 00:54:00.000000000,0,4,1,4,2,3,2683,15,1760,4,0,1,1
7,2018-11-28,07:15:00,07:34:00,0 days 00:19:00.000000000,10,4,1,4,2,3,2532,15,1741,4,0,1,1
53,2018-03-19,06:45:00,06:53:00,0 days 00:08:00.000000000,1,3,2,4,2,3,4613,45,450,7,1,1,1
0,2017-01-03,07:20:00,07:21:00,0 days 00:01:00.000000000,0,2,2,10,1,3,4747,29,3836,7,0,1,1
20,2015-10-20,07:23:00,08:28:00,0 days 01:05:00.000000000,15,1,2,4,2,4,519,40,4547,7,0,1,1
15,2016-05-03,08:30:00,08:30:00,0 days 00:00:00.000000000,6,1,2,4,2,6,2363,18,687,7,1,1,1
0,2017-05-22,05:18:00,05:26:00,0 days 00:08:00.000000000,0,2,2,6,1,4,1114,31,1474,1,0,1,0
20,2016-11-16,16:33:00,16:35:00,0 days 00:02:00.000000000,2,2,2,4,2,4,949,47,2017,6,1,1,1
7,2018-10-22,08:37:00,08:40:00,0 days 00:03:00.000000000,3,4,2,4,2,3,5106,19,4178,7,0,0,0
30,2016-11-23,07:34:00,07:36:00,0 days 00:02:00.000000000,8,2,1,4,2,3,57,19,3987,4,0,1,1
0,2017-10-23,07:02:00,07:04:00,0 days 00:02:00.000000000,0,3,2,3,1,3,4828,30,2842,7,0,1,1
23,2018-11-16,07:20:00,07:22:00,0 days 00:02:00.000000000,7,4,2,4,2,4,482,7,1332,7,0,1,1
38,2018-11-08,07:26:00,07:26:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2493,27,444,7,0,1,1
38,2018-12-21,07:11:00,07:11:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2191,27,731,7,0,1,1
38,2019-01-25,08:06:00,08:08:00,0 days 00:02:00.000000000,3,4,2,4,2,7,2564,27,2093,7,0,1,1
53,2018-04-23,06:46:00,06:48:00,0 days 00:02:00.000000000,0,3,2,6,2,9,3657,18,149,7,1,1,1
75,2018-10-11,07:56:00,07:57:00,0 days 00:01:00.000000000,3,4,1,4,2,3,340,49,257,4,0,1,1
45,2016-04-22,14:45:00,14:52:00,0 days 00:07:00.000000000,0,1,2,6,2,4,414,40,804,9,0,1,1
15,2017-04-04,07:10:00,07:12:00,0 days 00:02:00.000000000,9,2,2,4,2,3,4510,55,3581,7,1,1,1
38,2018-11-02,07:46:00,07:47:00,0 days 00:01:00.000000000,8,4,2,4,2,9,2999,47,2251,7,1,1,1
38,2019-01-02,06:12:00,06:19:00,0 days 00:07:00.000000000,0,4,2,7,2,4,1075,11,2503,7,0,1,1
38,2019-01-11,14:36:00,14:37:00,0 days 00:01:00.000000000,0,4,2,4,2,6,1665,47,2922,9,1,1,1
23,2018-02-13,06:21:00,06:22:00,0 days 00:01:00.000000000,0,3,2,4,2,11,3825,44,2736,1,0,1,0
0,2016-06-23,14:15:00,14:33:00,0 days 00:18:00.000000000,0,1,1,6,1,4,216,26,3913,4,1,1,1
23,2019-02-13,06:53:00,06:54:00,0 days 00:01:00.000000000,0,4,2,4,2,3,4419,55,3564,7,1,1,1
20,2016-07-07,06:30:00,06:40:00,0 days 00:10:00.000000000,0,2,2,4,2,9,3590,22,364,7,1,1,1
7,2018-10-04,07:06:00,07:09:00,0 days 00:03:00.000000000,0,4,2,4,2,3,4908,44,1336,1,0,0,0
38,2017-11-16,07:02:00,07:02:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2479,27,551,7,0,1,1
45,2016-01-25,08:15:00,08:18:00,0 days 00:03:00.000000000,1,1,2,4,2,9,2752,38,3387,7,0,0,0
20,2017-05-02,15:43:00,15:46:00,0 days 00:03:00.000000000,0,2,2,4,2,3,4676,29,3126,9,0,1,1
38,2018-10-23,07:03:00,07:04:00,0 days 00:01:00.000000000,0,4,2,4,2,11,3850,44,4015,1,0,1,0
15,2016-05-16,07:15:00,07:25:00,0 days 00:10:00.000000000,2,1,2,4,2,4,447,40,4466,7,0,1,1
38,2017-10-18,06:31:00,06:32:00,0 days 00:01:00.000000000,0,3,2,4,2,9,3302,30,2572,7,0,1,1
53,2018-10-15,06:59:00,07:00:00,0 days 00:01:00.000000000,0,4,2,10,2,6,2489,55,1872,7,1,1,1
20,2017-03-31,06:57:00,06:58:00,0 days 00:01:00.000000000,0,2,2,4,2,9,3174,46,329,1,0,0,0
15,2017-02-14,06:28:00,06:34:00,0 days 00:06:00.000000000,0,2,2,4,2,6,2091,47,274,7,1,1,1
0,2016-12-05,07:38:00,07:39:00,0 days 00:01:00.000000000,3,2,2,7,1,3,4693,29,813,7,0,1,1
7,2019-02-04,14:22:00,14:25:00,0 days 00:03:00.000000000,1,4,2,5,2,3,5128,15,4281,9,1,1,0
7,2018-06-14,07:57:00,08:01:00,0 days 00:04:00.000000000,0,3,2,4,2,12,4163,13,4342,7,1,1,1
15,2016-11-21,06:44:00,06:45:00,0 days 00:01:00.000000000,0,2,2,4,2,4,1047,47,2617,7,1,1,1
40,2016-05-31,14:18:00,14:19:00,0 days 00:01:00.000000000,0,1,2,5,2,4,756,11,1892,3,1,1,0
30,2016-03-15,02:00:00,14:12:00,0 days 12:12:00.000000000,0,1,2,7,2,4,438,40,4501,7,0,1,1
20,2016-02-11,07:57:00,08:00:00,0 days 00:03:00.000000000,5,1,2,4,2,6,1791,18,1450,7,1,1,1
25,2016-09-22,07:45:00,07:46:00,0 days 00:01:00.000000000,5,2,2,7,2,4,826,17,1873,7,0,1,1
23,2019-02-11,07:50:00,07:57:00,0 days 00:07:00.000000000,6,4,2,4,2,3,4748,44,1445,7,0,0,0
30,2017-01-05,06:35:00,06:37:00,0 days 00:02:00.000000000,0,2,2,4,2,4,838,40,4387,7,0,1,1
75,2018-12-11,07:25:00,07:26:00,0 days 00:01:00.000000000,2,4,1,4,2,3,337,49,173,4,0,1,1
30,2015-12-14,08:00:00,08:05:00,0 days 00:05:00.000000000,12,1,2,4,2,3,4571,14,159,7,0,0,1
12,2017-05-04,09:19:00,09:24:00,0 days 00:05:00.000000000,0,2,2,4,2,3,4385,44,3932,8,0,1,0
10,2015-12-10,14:38:00,14:39:00,0 days 00:01:00.000000000,0,1,2,4,2,6,2124,27,660,9,0,1,0
38,2018-11-30,13:46:00,13:48:00,0 days 00:02:00.000000000,1,4,2,4,2,6,2512,27,713,9,0,1,1
38,2018-09-21,14:37:00,14:38:00,0 days 00:01:00.000000000,0,4,2,4,2,3,4808,30,3180,9,0,1,1
53,2018-11-16,07:51:00,07:51:00,0 days 00:00:00.000000000,0,4,2,4,2,6,1833,27,1089,7,0,1,1
23,2017-09-11,07:45:00,07:56:00,0 days 00:11:00.000000000,6,3,1,7,2,4,90,26,470,4,1,1,1
23,2018-03-05,14:20:00,14:26:00,0 days 00:06:00.000000000,0,3,2,7,2,4,1085,11,4,9,0,1,0
75,2018-09-27,07:30:00,08:07:00,0 days 00:37:00.000000000,6,4,2,8,2,4,961,57,674,7,0,1,1
45,2016-09-13,08:16:00,08:22:00,0 days 00:06:00.000000000,0,2,2,4,2,12,4121,53,142,7,1,1,1
38,2017-09-18,07:24:00,07:26:00,0 days 00:02:00.000000000,3,3,2,4,2,4,396,40,4431,7,0,1,1
38,2018-10-23,13:40:00,13:42:00,0 days 00:02:00.000000000,0,4,2,4,2,6,2504,27,560,9,0,1,1
23,2018-06-20,07:58:00,07:59:00,0 days 00:01:00.000000000,10,3,2,4,2,6,1626,47,2065,7,1,1,1
30,2017-04-04,08:20:00,08:22:00,0 days 00:02:00.000000000,4,2,2,7,2,4,1126,11,2505,7,0,1,1
7,2018-05-17,08:09:00,08:10:00,0 days 00:01:00.000000000,3,3,2,9,2,6,1917,22,3291,7,0,0,1
38,2018-09-18,06:05:00,06:19:00,0 days 00:14:00.000000000,0,4,2,7,2,4,874,57,575,7,0,1,1
23,2017-12-11,07:49:00,07:51:00,0 days 00:02:00.000000000,4,3,2,8,2,12,4027,35,1645,7,0,1,0
23,2017-09-11,06:40:00,06:42:00,0 days 00:02:00.000000000,0,3,2,6,2,6,1759,51,356,1,0,1,0
38,2018-02-01,14:55:00,14:56:00,0 days 00:01:00.000000000,0,3,2,4,2,9,3366,33,2234,9,0,1,1
38,2017-10-10,06:42:00,06:43:00,0 days 00:01:00.000000000,0,3,2,4,2,11,3807,44,52,1,0,1,0
0,2018-12-04,07:04:00,07:10:00,0 days 00:06:00.000000000,1,4,2,10,1,7,2539,55,3405,7,1,1,1
30,2017-06-13,06:30:00,06:33:00,0 days 00:03:00.000000000,0,2,2,4,2,6,2054,27,749,7,0,1,1
38,2019-01-08,07:11:00,07:14:00,0 days 00:03:00.000000000,1,4,2,9,2,9,3542,18,585,7,1,1,1
38,2018-11-05,13:46:00,13:47:00,0 days 00:01:00.000000000,0,4,2,4,2,6,1892,27,277,9,0,1,1
25,2016-07-29,08:00:00,08:02:00,0 days 00:02:00.000000000,16,2,2,8,2,4,434,17,1202,7,0,1,1
23,2018-10-22,07:42:00,07:44:00,0 days 00:02:00.000000000,9,4,2,4,2,4,893,12,2157,7,0,1,1
38,2019-01-17,05:43:00,05:45:00,0 days 00:02:00.000000000,2,4,2,4,2,6,2434,27,446,7,0,1,1
38,2018-05-03,14:00:00,14:05:00,0 days 00:05:00.000000000,0,3,2,5,2,3,4220,47,2754,9,1,1,1
53,2017-11-27,06:50:00,07:02:00,0 days 00:12:00.000000000,0,3,2,6,2,6,1811,51,2116,1,0,0,0
20,2016-12-12,07:05:00,07:15:00,0 days 00:10:00.000000000,0,2,1,4,2,9,199,23,2885,4,1,1,1
0,2018-03-19,06:34:00,07:12:00,0 days 00:38:00.000000000,0,3,2,10,1,3,4332,10,1979,1,0,1,1
23,2018-10-23,07:08:00,07:13:00,0 days 00:05:00.000000000,0,4,2,8,2,4,906,11,2306,7,0,1,1
38,2019-03-21,13:49:00,13:50:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2508,27,621,9,0,1,1
38,2018-10-18,07:20:00,07:29:00,0 days 00:09:00.000000000,0,4,2,7,2,6,2384,14,3773,7,0,1,1
20,2016-04-12,08:20:00,08:25:00,0 days 00:05:00.000000000,30,1,1,9,2,3,23,19,3905,4,1,1,1
10,2016-04-04,06:50:00,07:01:00,0 days 00:11:00.000000000,3,1,2,7,2,4,448,40,4447,7,0,1,1
25,2017-05-02,14:45:00,15:58:00,0 days 01:13:00.000000000,13,2,1,4,2,3,129,19,2317,4,0,1,1
0,2017-05-18,07:31:00,07:34:00,0 days 00:03:00.000000000,3,2,2,6,1,7,2594,31,3602,7,0,0,1
7,2018-03-13,08:05:00,08:06:00,0 days 00:01:00.000000000,0,3,2,4,2,11,3841,44,1201,1,0,1,0
20,2016-10-24,07:34:00,07:34:00,0 days 00:00:00.000000000,7,2,2,8,2,1,5128,15,4279,7,1,1,1
30,2017-04-03,14:16:00,14:23:00,0 days 00:07:00.000000000,5,2,2,4,2,4,820,40,4413,9,0,1,1
38,2017-12-13,07:05:00,07:10:00,0 days 00:05:00.000000000,0,3,2,6,2,6,1982,14,2226,7,0,1,1
7,2018-05-03,14:18:00,14:32:00,0 days 00:14:00.000000000,0,3,2,5,2,3,4209,44,1318,9,0,1,0
38,2019-01-03,13:53:00,13:56:00,0 days 00:03:00.000000000,0,4,2,7,2,4,420,40,1370,9,0,1,1
38,2018-10-03,14:04:00,14:05:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2381,27,927,9,0,1,1
60,2016-04-14,14:45:00,10:49:00,-1 days +20:04:00.000000000,0,1,2,10,2,6,1815,27,1358,7,1,1,1
23,2018-06-07,16:35:00,16:37:00,0 days 00:02:00.000000000,0,3,2,4,2,11,3977,44,4014,3,0,1,0
20,2016-05-02,07:45:00,08:08:00,0 days 00:23:00.000000000,10,1,2,4,2,3,4261,55,4650,7,1,1,1
23,2018-05-22,06:20:00,06:26:00,0 days 00:06:00.000000000,0,3,2,7,2,4,860,11,1431,1,0,1,1
30,2015-11-13,06:25:00,06:35:00,0 days 00:10:00.000000000,0,1,2,4,2,6,2851,2,507,7,1,1,1
7,2018-01-19,15:14:00,15:16:00,0 days 00:02:00.000000000,3,3,2,4,2,1,5096,15,4262,9,1,1,1
38,2019-02-04,07:07:00,07:08:00,0 days 00:01:00.000000000,4,4,2,7,2,4,409,40,2211,7,1,1,1
30,2017-04-04,15:46:00,15:56:00,0 days 00:10:00.000000000,10,2,2,7,2,4,1416,22,2786,9,0,1,1
20,2016-12-13,07:46:00,07:48:00,0 days 00:02:00.000000000,5,2,2,4,2,4,768,40,4453,7,0,1,1
15,2016-04-13,08:11:00,08:18:00,0 days 00:07:00.000000000,8,1,1,4,2,3,20,19,4038,4,1,1,1
17,2017-03-03,07:24:00,07:44:00,0 days 00:20:00.000000000,11,2,1,7,2,3,260,43,588,4,1,1,1
10,2016-11-29,06:30:00,06:34:00,0 days 00:04:00.000000000,0,2,1,4,2,3,2529,15,1632,4,0,1,1
53,2018-09-05,07:15:00,07:27:00,0 days 00:12:00.000000000,0,4,2,6,2,4,461,40,2205,7,0,0,0
7,2018-11-13,07:38:00,07:43:00,0 days 00:05:00.000000000,29,4,2,4,2,3,4454,44,3619,1,0,1,0
20,2016-10-11,07:07:00,07:08:00,0 days 00:01:00.000000000,7,2,2,4,2,3,4219,55,1882,7,1,1,1
30,2017-01-27,06:32:00,06:34:00,0 days 00:02:00.000000000,0,2,2,4,2,3,5155,15,4202,7,0,0,0
38,2018-05-16,07:00:00,07:23:00,0 days 00:23:00.000000000,1,3,2,7,2,1,1559,54,3380,7,1,1,1
0,2018-03-01,06:41:00,06:43:00,0 days 00:02:00.000000000,0,3,2,6,1,4,908,26,448,7,0,1,1
22,2017-03-20,07:04:00,07:06:00,0 days 00:02:00.000000000,4,2,2,4,2,3,4976,19,4164,7,1,1,1
25,2016-05-26,07:30:00,07:45:00,0 days 00:15:00.000000000,11,1,2,8,2,4,812,17,1316,7,0,1,1
42,2016-10-17,13:53:00,13:54:00,0 days 00:01:00.000000000,0,2,2,3,2,6,2430,27,810,9,0,1,1
20,2017-06-16,07:50:00,07:58:00,0 days 00:08:00.000000000,4,2,2,4,2,4,1327,9,1125,7,1,1,1
7,2018-09-25,07:35:00,07:42:00,0 days 00:07:00.000000000,0,4,2,9,2,7,2620,11,3212,7,0,1,1
0,2016-11-18,07:57:00,08:00:00,0 days 00:03:00.000000000,13,2,2,4,2,4,1257,47,2013,7,1,1,1
23,2018-10-23,07:59:00,08:00:00,0 days 00:01:00.000000000,0,4,1,4,2,3,20,19,3970,4,0,1,1
15,2015-09-22,08:25:00,08:26:00,0 days 00:01:00.000000000,5,1,2,4,2,12,4039,35,1144,7,0,1,1
38,2018-05-10,06:45:00,07:03:00,0 days 00:18:00.000000000,0,3,2,7,2,9,3307,48,4703,7,0,1,0
23,2019-02-11,07:55:00,08:03:00,0 days 00:08:00.000000000,0,4,2,4,2,1,2731,11,2639,7,0,1,1
38,2018-06-13,13:42:00,13:44:00,0 days 00:02:00.000000000,0,3,1,3,2,3,133,19,787,4,0,1,1
15,2017-03-08,06:30:00,06:32:00,0 days 00:02:00.000000000,0,2,2,6,2,4,747,11,1911,1,0,1,0
20,2016-02-04,06:20:00,06:32:00,0 days 00:12:00.000000000,0,1,2,7,2,7,2579,40,4385,7,0,1,1
53,2019-03-27,06:30:00,07:32:00,0 days 01:02:00.000000000,0,4,2,4,2,9,2801,31,3792,7,0,0,1
38,2018-11-26,06:38:00,06:42:00,0 days 00:04:00.000000000,0,4,1,4,2,4,103,36,3395,4,1,1,1
75,2018-11-28,07:30:00,07:31:00,0 days 00:01:00.000000000,3,4,1,4,2,3,295,49,1879,4,0,1,1
23,2018-01-17,06:50:00,06:53:00,0 days 00:03:00.000000000,0,3,2,6,2,6,1804,51,1679,1,0,1,0
10,2016-09-13,07:41:00,07:42:00,0 days 00:01:00.000000000,0,2,2,4,2,11,3718,44,3302,7,0,1,0
10,2016-02-23,07:52:00,07:59:00,0 days 00:07:00.000000000,6,1,2,7,2,3,4719,19,4111,7,0,1,0
23,2018-03-08,06:37:00,06:39:00,0 days 00:02:00.000000000,0,3,2,4,2,3,4421,55,1710,7,1,1,1
0,2016-03-07,06:26:00,06:44:00,0 days 00:18:00.000000000,0,1,2,6,1,3,5014,30,3008,7,0,1,1
0,2016-06-23,07:30:00,07:37:00,0 days 00:07:00.000000000,0,1,2,6,1,9,3172,46,3479,1,0,1,0
23,2018-06-08,13:17:00,13:19:00,0 days 00:02:00.000000000,0,3,2,4,2,3,4508,47,2983,9,1,1,1
7,2018-04-18,07:01:00,07:02:00,0 days 00:01:00.000000000,0,3,2,4,2,3,4412,44,3785,1,0,1,0
60,2017-01-17,06:30:00,06:51:00,0 days 00:21:00.000000000,0,2,2,6,2,4,1024,57,3653,7,0,1,1
45,2017-05-01,14:20:00,14:44:00,0 days 00:24:00.000000000,0,2,2,5,2,9,3638,34,520,3,0,1,0
15,2016-01-19,06:20:00,06:27:00,0 days 00:07:00.000000000,0,1,2,10,2,4,586,40,4495,7,0,1,1
15,2015-10-15,07:59:00,08:02:00,0 days 00:03:00.000000000,13,1,1,4,2,3,123,19,350,4,1,1,1
30,2017-07-31,07:27:00,07:28:00,0 days 00:01:00.000000000,1,3,2,4,2,6,1669,22,622,7,0,1,1
38,2018-10-02,05:47:00,05:49:00,0 days 00:02:00.000000000,0,4,2,4,2,4,1034,47,2640,7,1,1,1
23,2018-01-02,06:10:00,06:11:00,0 days 00:01:00.000000000,0,3,2,4,2,11,3857,44,1284,1,0,1,0
23,2019-01-29,06:45:00,06:46:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2546,27,380,7,0,1,1
23,2019-01-31,16:50:00,17:09:00,0 days 00:19:00.000000000,0,4,2,7,2,3,4681,19,4139,6,0,0,1
0,2015-11-23,07:20:00,07:35:00,0 days 00:15:00.000000000,0,1,2,6,1,1,2820,2,577,7,1,1,1
40,2017-06-27,07:18:00,07:22:00,0 days 00:04:00.000000000,0,2,1,7,2,4,208,26,2828,4,1,1,1
0,2015-11-03,14:13:00,14:15:00,0 days 00:02:00.000000000,0,1,2,4,2,4,1329,21,3224,9,0,1,1
38,2019-03-29,13:33:00,13:34:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2042,27,689,9,0,1,1
20,2015-10-14,08:03:00,08:05:00,0 days 00:02:00.000000000,8,1,1,7,2,3,69,19,3985,4,0,1,1
0,2019-01-02,06:20:00,06:27:00,0 days 00:07:00.000000000,0,4,2,10,1,3,4659,30,2897,7,0,1,1
45,2017-01-05,06:20:00,06:21:00,0 days 00:01:00.000000000,0,2,2,4,2,4,443,40,4534,7,0,1,1
20,2017-06-05,06:20:00,06:27:00,0 days 00:07:00.000000000,0,2,2,4,2,1,5199,15,4299,7,1,1,1
38,2018-03-12,07:02:00,07:03:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2296,27,275,7,0,1,1
20,2016-02-10,07:02:00,07:03:00,0 days 00:01:00.000000000,0,1,2,4,2,7,2635,55,3558,7,1,1,1
7,2017-12-06,07:28:00,07:31:00,0 days 00:03:00.000000000,1,3,2,4,2,9,2729,38,3387,7,0,0,0
38,2017-10-24,13:47:00,13:47:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2494,27,695,9,0,1,1
10,2016-02-24,07:33:00,07:35:00,0 days 00:02:00.000000000,0,1,2,4,2,11,3817,44,3458,1,0,1,0
23,2018-03-22,14:22:00,14:23:00,0 days 00:01:00.000000000,0,3,2,7,2,4,1575,21,3267,9,0,1,1
38,2018-12-04,06:07:00,06:08:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2254,27,573,7,0,1,1
38,2018-05-01,07:56:00,07:57:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2333,27,655,7,0,1,1
53,2018-11-07,07:51:00,07:53:00,0 days 00:02:00.000000000,0,4,2,4,2,1,5162,15,4274,7,1,1,1
27,2017-03-27,14:13:00,14:14:00,0 days 00:01:00.000000000,0,2,2,4,2,6,2270,27,606,9,0,1,1
20,2015-09-18,07:42:00,07:44:00,0 days 00:02:00.000000000,22,1,2,4,2,4,490,26,2429,7,0,1,1
53,2017-12-11,14:20:00,14:22:00,0 days 00:02:00.000000000,0,3,2,7,2,12,4131,37,2558,8,1,1,1
42,2016-06-01,14:20:00,14:38:00,0 days 00:18:00.000000000,0,1,2,6,2,6,1939,14,3080,9,1,1,1
0,2017-03-20,06:45:00,06:57:00,0 days 00:12:00.000000000,0,2,2,6,2,4,787,51,1526,1,0,0,0
0,2017-03-27,14:45:00,14:58:00,0 days 00:13:00.000000000,0,2,2,1,2,6,2445,51,211,1,1,1,0
53,2018-09-20,06:50:00,07:24:00,0 days 00:34:00.000000000,0,4,2,7,2,4,392,40,3447,7,0,0,0
38,2018-10-11,06:17:00,06:18:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2189,27,785,7,0,1,1
35,2015-12-04,06:08:00,06:13:00,0 days 00:05:00.000000000,0,1,2,4,2,9,2859,22,436,7,0,1,1
0,2016-09-30,07:04:00,07:08:00,0 days 00:04:00.000000000,0,2,2,7,1,4,742,11,1912,1,0,1,0
20,2016-10-13,07:40:00,07:52:00,0 days 00:12:00.000000000,0,2,2,4,2,12,4110,6,4079,7,0,0,0
38,2017-11-13,08:08:00,08:09:00,0 days 00:01:00.000000000,3,3,2,4,2,6,2393,27,939,7,0,1,1
23,2018-01-09,07:53:00,07:54:00,0 days 00:01:00.000000000,3,3,2,4,2,4,1362,9,1154,7,1,1,1
40,2017-06-14,08:05:00,08:11:00,0 days 00:06:00.000000000,3,2,2,4,2,6,2351,12,1446,7,0,1,0
7,2018-10-15,07:49:00,07:50:00,0 days 00:01:00.000000000,4,4,2,4,2,9,3616,22,452,7,0,1,1
15,2015-10-26,07:01:00,07:03:00,0 days 00:02:00.000000000,3,1,2,4,2,3,4289,44,3317,7,0,1,0
15,2016-01-04,07:45:00,08:02:00,0 days 00:17:00.000000000,23,1,1,4,2,4,240,26,469,4,0,1,1
53,2017-09-15,08:43:00,08:44:00,0 days 00:01:00.000000000,2,3,2,4,2,1,1605,47,2935,7,1,1,1
25,2017-01-03,07:38:00,07:39:00,0 days 00:01:00.000000000,10,2,2,4,2,3,4508,55,4645,7,1,1,1
30,2015-11-30,07:15:00,07:29:00,0 days 00:14:00.000000000,0,1,2,4,2,3,4374,32,1392,1,0,1,1
10,2015-12-07,07:18:00,07:19:00,0 days 00:01:00.000000000,3,1,2,4,2,4,1333,9,1124,7,0,1,1
22,2016-11-10,06:19:00,06:20:00,0 days 00:01:00.000000000,0,2,2,4,2,3,4884,44,1313,1,0,1,0
23,2018-03-20,16:15:00,16:17:00,0 days 00:02:00.000000000,0,3,2,8,2,6,2328,53,702,9,1,1,1
0,2018-04-19,05:30:00,05:36:00,0 days 00:06:00.000000000,0,3,2,3,1,1,5142,45,3640,7,1,1,1
30,2017-01-25,07:21:00,07:22:00,0 days 00:01:00.000000000,4,2,1,4,2,3,69,19,2269,4,0,1,1
38,2018-09-20,13:53:00,13:53:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2150,27,637,9,0,1,1
23,2018-01-08,14:16:00,14:18:00,0 days 00:02:00.000000000,0,3,2,7,2,9,3614,30,2380,9,0,1,1
30,2016-10-05,07:06:00,07:08:00,0 days 00:02:00.000000000,0,2,1,4,2,3,133,19,3997,4,0,1,1
23,2019-02-07,06:41:00,06:42:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2546,27,380,7,0,1,1
53,2018-11-28,06:24:00,06:24:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2549,27,3464,7,0,1,1
20,2016-02-29,06:00:00,07:38:00,0 days 01:38:00.000000000,0,1,1,7,2,4,43,41,79,4,0,1,1
15,2017-03-31,06:47:00,06:53:00,0 days 00:06:00.000000000,1,2,2,4,2,6,1413,47,1978,7,1,1,1
23,2017-10-30,07:45:00,07:47:00,0 days 00:02:00.000000000,4,3,2,4,2,4,1346,9,1132,7,1,1,1
38,2019-01-11,06:03:00,06:05:00,0 days 00:02:00.000000000,2,4,2,4,2,6,2285,27,591,7,0,1,1
53,2019-02-28,06:16:00,06:16:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2141,27,437,7,0,1,1
38,2018-11-05,15:05:00,15:47:00,0 days 00:42:00.000000000,0,4,2,6,2,3,5020,19,4139,9,0,1,1
23,2018-12-04,17:07:00,17:08:00,0 days 00:01:00.000000000,1,4,2,4,2,4,1422,22,180,9,0,1,1
15,2017-01-03,07:34:00,07:35:00,0 days 00:01:00.000000000,7,2,2,4,2,1,5155,15,4222,7,1,1,1
0,2018-06-08,07:25:00,07:35:00,0 days 00:10:00.000000000,0,3,2,6,1,9,3187,20,522,1,0,1,0
20,2016-06-08,07:08:00,07:08:00,0 days 00:00:00.000000000,1,1,2,4,2,6,2515,27,657,7,0,1,1
