Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
53,2019-03-05,13:41:00,13:42:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3074,26,660,10,0,1,1
45,2016-08-03,07:49:00,07:51:00,0 days 00:02:00.000000000,1,2,2,6,2,11,2504,4,3319,8,0,1,1
53,2018-03-26,08:17:00,08:19:00,0 days 00:02:00.000000000,3,3,1,4,2,2,511,48,769,4,0,1,0
20,2016-09-14,06:58:00,07:00:00,0 days 00:02:00.000000000,2,2,2,4,2,11,8276,14,6626,8,1,1,1
30,2017-06-01,07:35:00,07:45:00,0 days 00:10:00.000000000,0,2,2,4,2,5,2753,50,398,1,1,1,1
38,2018-01-12,06:00:00,07:58:00,0 days 01:58:00.000000000,0,3,1,4,2,3,116,25,710,4,1,1,1
75,2018-10-16,07:41:00,07:42:00,0 days 00:01:00.000000000,3,4,1,4,2,2,538,48,3068,4,0,1,1
38,2018-09-20,13:58:00,13:59:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3363,26,1294,10,0,1,1
25,2017-06-02,06:41:00,06:42:00,0 days 00:01:00.000000000,0,2,2,4,2,5,2871,26,859,8,0,1,1
38,2018-11-13,08:03:00,08:03:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3749,26,817,8,0,1,1
30,2015-11-13,07:52:00,07:53:00,0 days 00:01:00.000000000,0,1,2,4,2,8,5145,32,4800,8,0,1,1
38,2018-10-01,07:11:00,07:13:00,0 days 00:02:00.000000000,0,4,1,6,2,2,213,18,3378,4,0,1,1
12,2015-12-08,07:52:00,07:53:00,0 days 00:01:00.000000000,18,1,1,4,2,2,207,18,6707,4,1,1,1
38,2018-10-01,06:48:00,06:49:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3825,26,3073,8,0,1,1
23,2017-10-27,07:19:00,07:20:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3918,26,430,8,0,1,1
45,2017-01-27,12:23:00,12:37:00,0 days 00:14:00.000000000,0,2,2,4,2,5,3137,17,6348,10,1,1,1
23,2019-02-28,08:07:00,08:11:00,0 days 00:04:00.000000000,0,4,2,4,2,3,1711,10,3796,8,0,1,1
45,2017-01-11,07:20:00,07:29:00,0 days 00:09:00.000000000,0,2,2,4,2,3,963,24,1296,1,0,1,1
53,2019-01-09,13:22:00,13:22:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3331,26,1051,10,0,1,1
23,2018-10-24,14:08:00,14:10:00,0 days 00:02:00.000000000,0,4,2,7,2,3,2527,20,4381,10,0,1,1
7,2018-05-03,14:07:00,14:10:00,0 days 00:03:00.000000000,0,3,2,4,2,3,1683,10,3513,8,0,1,0
38,2018-05-16,06:05:00,06:16:00,0 days 00:11:00.000000000,0,3,2,6,2,3,1774,10,3730,8,0,1,1
38,2018-11-16,06:25:00,07:19:00,0 days 00:54:00.000000000,0,4,2,9,2,8,4332,30,5916,8,0,1,1
53,2018-09-24,07:41:00,07:50:00,0 days 00:09:00.000000000,3,4,1,4,2,3,10,25,5221,4,1,1,1
7,2018-05-11,01:50:00,13:52:00,0 days 12:02:00.000000000,0,3,2,5,2,2,7961,43,5793,3,0,1,0
15,2017-02-01,07:29:00,07:31:00,0 days 00:02:00.000000000,0,2,2,4,2,5,3568,45,5171,1,0,0,0
10,2015-10-30,08:10:00,08:18:00,0 days 00:08:00.000000000,8,1,1,7,2,2,221,18,5472,4,0,1,1
23,2018-05-18,07:18:00,07:20:00,0 days 00:02:00.000000000,11,3,2,4,2,3,1372,11,3238,8,0,1,1
25,2016-06-08,07:30:00,07:31:00,0 days 00:01:00.000000000,7,1,2,4,2,2,2318,46,2717,8,1,1,1
20,2017-03-20,07:25:00,07:38:00,0 days 00:13:00.000000000,0,2,2,4,2,8,4835,45,5629,1,0,1,0
53,2018-02-26,06:00:00,06:51:00,0 days 00:51:00.000000000,0,3,1,7,2,3,381,25,4323,4,1,1,1
35,2015-12-07,15:05:00,15:14:00,0 days 00:09:00.000000000,0,1,2,4,2,8,4723,32,3890,10,0,1,1
75,2018-05-04,06:15:00,06:30:00,0 days 00:15:00.000000000,0,3,1,7,2,3,398,25,5157,4,1,1,1
20,2016-02-05,07:50:00,07:54:00,0 days 00:04:00.000000000,5,1,2,9,2,8,4324,30,6005,8,0,1,1
38,2018-04-16,06:30:00,06:43:00,0 days 00:13:00.000000000,1,3,2,4,2,3,727,15,2246,8,0,1,1
53,2019-03-20,06:11:00,06:13:00,0 days 00:02:00.000000000,0,4,2,4,2,5,3284,26,1629,8,0,1,1
53,2018-01-30,08:28:00,08:29:00,0 days 00:01:00.000000000,2,3,2,4,2,11,2521,46,3028,8,1,1,1
23,2019-03-06,06:50:00,06:54:00,0 days 00:04:00.000000000,2,4,2,4,2,3,1261,15,3699,8,0,1,1
23,2017-12-12,08:26:00,08:28:00,0 days 00:02:00.000000000,10,3,2,4,2,2,6760,46,4994,8,1,1,1
38,2018-03-07,14:44:00,14:46:00,0 days 00:02:00.000000000,0,3,2,4,2,10,6348,43,3616,3,0,1,0
20,2017-03-01,07:22:00,07:22:00,0 days 00:00:00.000000000,2,2,2,7,2,11,2572,20,5136,8,0,1,1
53,2018-09-07,06:58:00,07:00:00,0 days 00:02:00.000000000,0,4,2,4,2,3,637,39,5301,8,0,1,0
30,2016-01-20,07:30:00,07:30:00,0 days 00:00:00.000000000,0,1,2,3,2,8,5311,29,4792,8,0,1,1
38,2018-11-27,14:17:00,14:18:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3826,26,876,10,0,1,1
15,2016-03-04,06:30:00,06:43:00,0 days 00:13:00.000000000,1,1,2,7,2,5,2919,13,4514,8,0,1,1
10,2016-12-02,16:22:00,16:26:00,0 days 00:04:00.000000000,0,2,1,4,2,2,75,18,3450,4,0,1,1
23,2018-06-08,06:31:00,06:32:00,0 days 00:01:00.000000000,0,3,2,4,2,11,2282,46,3984,8,1,1,1
53,2019-02-07,07:45:00,08:04:00,0 days 00:19:00.000000000,0,4,2,7,2,3,1712,57,5653,8,0,1,1
38,2018-12-21,06:59:00,07:03:00,0 days 00:04:00.000000000,2,4,2,4,2,5,3327,26,661,8,0,1,1
5,2016-10-13,07:45:00,07:53:00,0 days 00:08:00.000000000,7,2,1,4,2,2,111,18,592,4,0,1,1
10,2015-10-15,07:44:00,07:44:00,0 days 00:00:00.000000000,13,1,1,4,2,2,111,18,6159,4,1,1,1
7,2018-03-29,07:00:00,07:09:00,0 days 00:09:00.000000000,0,3,2,4,2,3,1116,50,2065,1,0,1,0
38,2018-02-05,13:32:00,13:34:00,0 days 00:02:00.000000000,0,3,2,4,2,5,3269,26,1108,8,0,1,1
17,2015-12-01,07:18:00,07:21:00,0 days 00:03:00.000000000,0,1,2,4,2,5,2811,50,296,1,1,1,0
60,2016-07-21,07:53:00,07:54:00,0 days 00:01:00.000000000,9,2,2,4,2,5,3778,21,1109,8,0,1,1
15,2016-07-25,07:47:00,07:57:00,0 days 00:10:00.000000000,7,2,1,4,2,2,35,18,6192,4,0,1,1
30,2015-09-25,07:40:00,08:23:00,0 days 00:43:00.000000000,13,1,2,4,2,3,978,39,6837,8,0,1,1
20,2017-05-03,14:50:00,15:21:00,0 days 00:31:00.000000000,0,2,2,4,2,2,7407,29,4631,10,0,1,1
60,2017-05-15,07:52:00,07:53:00,0 days 00:01:00.000000000,2,2,2,4,2,12,6532,34,1157,8,0,1,0
53,2018-05-08,06:27:00,06:29:00,0 days 00:02:00.000000000,0,3,2,4,2,3,1357,46,4570,8,1,1,1
45,2016-06-02,14:06:00,14:15:00,0 days 00:09:00.000000000,0,1,2,5,2,3,1160,39,1141,10,0,1,1
20,2017-05-11,02:11:00,14:13:00,0 days 12:02:00.000000000,0,2,2,4,2,11,2330,46,3810,10,1,1,1
12,2016-09-19,07:06:00,07:16:00,0 days 00:10:00.000000000,0,2,2,4,2,10,6129,43,4106,1,0,0,0
38,2017-11-10,07:19:00,07:19:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3801,26,651,8,0,1,1
23,2018-09-12,06:13:00,06:15:00,0 days 00:02:00.000000000,0,4,2,4,2,11,8208,14,6579,8,1,1,1
30,2015-10-21,14:00:00,14:19:00,0 days 00:19:00.000000000,0,1,2,7,2,11,4318,30,5726,10,0,1,1
25,2017-05-24,06:39:00,06:40:00,0 days 00:01:00.000000000,0,2,2,6,2,3,983,25,3668,8,0,1,1
23,2018-05-11,06:20:00,06:21:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6060,43,91,1,0,1,0
32,2016-10-26,14:00:00,14:09:00,0 days 00:09:00.000000000,0,2,2,4,2,2,6871,55,2499,10,0,1,0
10,2016-06-17,07:30:00,07:37:00,0 days 00:07:00.000000000,7,1,2,4,2,11,8268,14,1950,8,1,1,1
38,2017-10-04,06:40:00,06:41:00,0 days 00:01:00.000000000,0,3,2,4,2,5,2972,26,1099,8,0,1,1
7,2017-09-14,13:16:00,13:17:00,0 days 00:01:00.000000000,0,3,1,6,2,2,111,18,6229,4,0,1,1
38,2018-12-05,14:24:00,14:25:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3737,26,970,10,0,1,1
7,2018-09-21,07:34:00,07:45:00,0 days 00:11:00.000000000,7,4,2,4,2,8,4395,21,1129,8,0,1,1
27,2017-01-31,07:45:00,07:46:00,0 days 00:01:00.000000000,7,2,2,4,2,5,2649,26,1075,8,0,1,1
53,2018-03-16,15:28:00,15:29:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3349,26,823,10,0,1,1
30,2017-05-16,06:22:00,06:23:00,0 days 00:01:00.000000000,0,2,2,6,2,3,798,6,2194,1,0,1,0
7,2018-04-11,07:57:00,07:58:00,0 days 00:01:00.000000000,7,3,1,4,2,2,111,18,3446,4,0,0,0
12,2016-11-01,06:51:00,06:55:00,0 days 00:04:00.000000000,0,2,2,4,2,10,5907,43,6212,8,0,1,0
38,2017-10-30,08:15:00,08:22:00,0 days 00:07:00.000000000,6,3,1,4,2,2,38,18,6259,4,0,0,0
30,2016-01-25,07:24:00,07:25:00,0 days 00:01:00.000000000,0,1,1,9,2,2,91,18,3366,4,0,1,1
45,2016-09-16,07:21:00,07:25:00,0 days 00:04:00.000000000,5,2,2,8,2,8,4455,37,5284,8,1,0,0
38,2019-02-11,07:20:00,07:26:00,0 days 00:06:00.000000000,0,4,2,4,2,2,7282,10,1337,8,0,1,1
7,2018-04-25,08:11:00,08:12:00,0 days 00:01:00.000000000,2,3,2,4,2,2,7007,43,2171,1,0,0,0
75,2018-03-20,07:07:00,07:09:00,0 days 00:02:00.000000000,0,3,1,3,2,2,494,48,3069,4,0,1,0
60,2017-04-04,06:00:00,08:06:00,0 days 02:06:00.000000000,0,2,1,7,2,8,317,22,5187,4,1,1,1
20,2016-12-21,07:19:00,07:33:00,0 days 00:14:00.000000000,0,2,2,7,2,2,6990,19,2297,1,0,1,1
80,2015-10-21,06:48:00,06:49:00,0 days 00:01:00.000000000,2,1,2,4,2,5,2603,20,6749,8,0,1,1
20,2015-09-22,07:23:00,07:25:00,0 days 00:02:00.000000000,1,1,1,4,2,2,111,18,6165,4,0,1,1
23,2018-01-29,06:23:00,06:24:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6106,43,4173,1,0,1,0
10,2016-09-13,07:55:00,07:58:00,0 days 00:03:00.000000000,2,2,2,4,2,12,6465,34,476,8,0,0,0
45,2016-12-09,06:00:00,06:36:00,0 days 00:36:00.000000000,0,2,2,6,2,5,3025,26,243,8,1,1,1
12,2015-09-17,07:39:00,07:58:00,0 days 00:19:00.000000000,0,1,2,4,2,10,5978,43,581,1,0,1,0
30,2017-03-13,06:58:00,07:06:00,0 days 00:08:00.000000000,0,2,2,6,2,3,938,24,4411,1,0,1,1
75,2019-02-01,07:45:00,07:46:00,0 days 00:01:00.000000000,3,4,1,4,2,2,538,48,2922,4,0,1,1
30,2016-10-11,07:30:00,07:41:00,0 days 00:11:00.000000000,5,2,2,7,2,5,2602,10,1351,8,1,1,1
53,2018-10-15,13:31:00,13:32:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3288,26,1224,10,0,1,1
17,2017-05-18,14:58:00,15:15:00,0 days 00:17:00.000000000,0,2,1,4,2,8,506,3,900,4,1,1,1
25,2017-06-07,06:20:00,06:20:00,0 days 00:00:00.000000000,0,2,2,4,2,10,6138,43,3430,1,0,1,0
38,2019-02-27,14:12:00,14:13:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3626,26,1291,10,0,1,1
20,2016-08-10,07:50:00,07:52:00,0 days 00:02:00.000000000,3,2,1,4,2,2,35,18,3441,4,0,1,1
38,2018-11-20,08:51:00,08:54:00,0 days 00:03:00.000000000,3,4,1,4,2,2,220,18,6226,4,0,1,1
53,2017-09-15,06:36:00,06:36:00,0 days 00:00:00.000000000,0,3,2,4,2,7,621,46,805,8,1,1,1
30,2017-01-27,06:49:00,07:00:00,0 days 00:11:00.000000000,0,2,1,4,2,8,322,22,4372,4,1,1,1
7,2019-02-20,07:10:00,07:16:00,0 days 00:06:00.000000000,1,4,2,3,2,2,7768,18,6381,8,0,1,1
15,2016-03-30,08:30:00,08:31:00,0 days 00:01:00.000000000,4,1,2,4,2,12,6454,34,910,8,0,1,0
12,2016-09-20,06:07:00,06:12:00,0 days 00:05:00.000000000,0,2,2,4,2,10,5877,43,5598,8,0,1,0
60,2015-11-04,14:41:00,14:41:00,0 days 00:00:00.000000000,3,1,2,4,2,5,3408,20,4182,10,0,1,1
15,2016-11-15,07:19:00,07:20:00,0 days 00:01:00.000000000,0,2,2,9,2,3,2213,25,4261,8,0,1,1
53,2018-11-21,07:16:00,07:16:00,0 days 00:00:00.000000000,0,4,2,4,2,5,2933,26,1553,8,0,1,1
5,2016-06-02,08:44:00,08:48:00,0 days 00:04:00.000000000,2,1,1,4,2,2,221,18,6226,4,1,1,1
38,2018-11-16,07:14:00,07:15:00,0 days 00:01:00.000000000,2,4,2,4,2,5,3056,46,6228,8,1,1,1
23,2018-01-16,14:19:00,14:20:00,0 days 00:01:00.000000000,0,3,2,4,2,11,4379,30,6017,10,0,1,1
38,2019-03-19,07:07:00,07:08:00,0 days 00:01:00.000000000,1,4,2,1,2,5,2707,46,3560,8,1,1,1
10,2015-12-22,02:16:00,14:22:00,0 days 12:06:00.000000000,0,1,2,3,2,12,6458,34,1627,10,0,1,0
20,2015-12-09,07:44:00,07:46:00,0 days 00:02:00.000000000,4,1,1,7,2,2,91,18,434,4,0,1,1
23,2018-02-02,14:10:00,14:12:00,0 days 00:02:00.000000000,0,3,2,5,2,2,7233,55,2521,10,1,1,1
20,2017-04-04,08:12:00,08:13:00,0 days 00:01:00.000000000,2,2,2,4,2,5,603,46,1878,8,1,1,1
30,2015-10-23,07:58:00,08:01:00,0 days 00:03:00.000000000,12,1,2,4,2,3,779,39,6814,8,0,1,1
23,2018-04-11,07:52:00,07:53:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3532,46,436,8,1,1,1
38,2018-01-23,07:35:00,07:36:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3811,26,960,8,0,1,1
30,2017-06-15,07:37:00,07:37:00,0 days 00:00:00.000000000,5,2,1,4,2,2,111,18,3386,4,0,1,1
53,2019-03-25,13:10:00,13:10:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3888,26,1225,8,0,1,1
38,2018-04-10,14:42:00,14:44:00,0 days 00:02:00.000000000,0,3,2,1,2,5,3671,45,5172,1,0,0,0
30,2017-05-19,07:24:00,07:24:00,0 days 00:00:00.000000000,0,2,2,4,2,5,3790,26,952,8,0,1,1
23,2017-12-15,08:24:00,08:26:00,0 days 00:02:00.000000000,6,3,2,4,2,5,3001,46,2896,8,1,1,1
45,2017-01-27,13:53:00,13:55:00,0 days 00:02:00.000000000,0,2,2,4,2,3,832,39,6913,10,0,1,1
75,2019-03-29,14:00:00,15:08:00,0 days 01:08:00.000000000,0,4,2,7,2,8,5191,32,6021,8,0,0,0
37,2016-02-05,08:01:00,08:08:00,0 days 00:07:00.000000000,0,1,2,6,2,5,2767,50,2321,1,1,1,0
53,2019-03-18,08:25:00,08:44:00,0 days 00:19:00.000000000,4,4,2,4,2,3,1229,25,5674,8,0,0,1
23,2018-05-08,06:25:00,06:26:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6118,43,5566,1,0,1,0
23,2018-06-01,06:42:00,06:42:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3489,26,1565,8,0,1,1
20,2015-12-14,07:52:00,07:55:00,0 days 00:03:00.000000000,14,1,1,4,2,2,91,18,6191,4,0,1,1
75,2019-02-08,07:03:00,07:38:00,0 days 00:35:00.000000000,0,4,2,7,2,2,7040,55,5495,8,1,1,1
38,2018-01-09,05:27:00,05:27:00,0 days 00:00:00.000000000,0,3,2,7,2,11,2201,39,3322,8,0,1,1
30,2015-11-16,07:53:00,08:13:00,0 days 00:20:00.000000000,8,1,2,4,2,8,4703,32,874,8,0,1,1
7,2019-03-07,06:59:00,07:00:00,0 days 00:01:00.000000000,0,4,2,4,2,5,2778,50,2448,1,0,1,0
7,2018-01-29,07:57:00,07:59:00,0 days 00:02:00.000000000,0,3,2,7,2,8,5046,43,2339,1,0,1,0
30,2017-06-19,14:59:00,15:01:00,0 days 00:02:00.000000000,0,2,2,4,2,5,2969,17,1336,10,1,1,1
20,2016-09-27,07:50:00,07:57:00,0 days 00:07:00.000000000,3,2,2,4,2,6,3950,10,4523,8,1,1,1
38,2018-05-02,06:20:00,06:21:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3296,26,1232,8,0,1,1
38,2018-04-26,06:50:00,06:59:00,0 days 00:09:00.000000000,0,3,2,4,2,5,3171,13,3313,8,0,1,1
30,2016-05-05,06:15:00,06:24:00,0 days 00:09:00.000000000,0,1,2,7,2,5,2919,13,4514,8,0,1,1
20,2016-09-19,06:20:00,06:23:00,0 days 00:03:00.000000000,0,2,2,4,2,11,8278,14,6573,8,0,1,0
7,2018-11-13,06:40:00,07:03:00,0 days 00:23:00.000000000,1,4,2,4,2,2,6879,43,6099,8,0,1,0
22,2015-10-08,07:45:00,07:48:00,0 days 00:03:00.000000000,7,1,2,8,2,3,1454,57,1061,8,0,0,0
23,2019-02-25,06:50:00,06:58:00,0 days 00:08:00.000000000,1,4,2,4,2,8,5551,16,1475,1,0,1,1
20,2015-10-08,08:07:00,08:09:00,0 days 00:02:00.000000000,10,1,2,4,2,2,7545,18,6435,8,0,1,0
23,2019-03-22,07:00:00,07:10:00,0 days 00:10:00.000000000,7,4,2,4,2,3,699,6,2250,8,0,1,1
75,2019-03-15,07:25:00,07:25:00,0 days 00:00:00.000000000,1,4,1,4,2,2,516,48,777,4,0,1,1
23,2017-12-07,07:25:00,08:00:00,0 days 00:35:00.000000000,10,3,2,8,2,8,5439,53,7268,8,1,1,1
20,2016-01-29,08:04:00,08:06:00,0 days 00:02:00.000000000,0,1,2,4,2,5,3489,46,2592,8,1,1,1
20,2015-09-08,06:11:00,06:23:00,0 days 00:12:00.000000000,0,1,2,7,2,7,606,46,438,8,1,1,1
17,2016-03-08,07:50:00,07:57:00,0 days 00:07:00.000000000,14,1,2,4,2,2,6782,10,1330,8,1,1,1
45,2016-12-07,14:14:00,14:20:00,0 days 00:06:00.000000000,0,2,2,5,2,3,977,39,6932,10,0,1,1
20,2017-03-10,07:47:00,07:49:00,0 days 00:02:00.000000000,5,2,2,4,2,8,4637,46,5275,8,1,1,1
45,2016-10-06,07:25:00,07:28:00,0 days 00:03:00.000000000,2,2,2,6,2,3,667,39,6980,8,0,1,1
7,2017-10-03,08:00:00,08:13:00,0 days 00:13:00.000000000,8,3,2,4,2,8,5270,53,7230,8,0,1,1
38,2018-01-25,07:48:00,07:58:00,0 days 00:10:00.000000000,1,3,2,4,2,1,6647,55,7358,8,1,1,1
53,2018-04-26,07:52:00,07:52:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3383,26,1007,8,0,1,1
45,2016-09-21,06:13:00,06:15:00,0 days 00:02:00.000000000,0,2,2,4,2,3,673,39,6983,8,0,1,1
38,2018-06-04,06:22:00,06:23:00,0 days 00:01:00.000000000,0,3,2,6,2,8,4987,45,638,1,0,0,0
38,2018-10-15,13:55:00,13:56:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3484,26,1564,10,0,1,1
23,2019-02-12,07:10:00,07:13:00,0 days 00:03:00.000000000,7,4,2,4,2,3,1269,15,3627,8,0,1,1
7,2017-12-07,08:00:00,08:07:00,0 days 00:07:00.000000000,3,3,2,7,2,5,2723,50,2869,1,0,1,0
53,2019-03-06,13:50:00,13:51:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3363,26,1294,10,0,1,1
25,2016-09-14,07:39:00,07:41:00,0 days 00:02:00.000000000,3,2,2,4,2,11,4455,37,5284,8,0,1,1
23,2019-01-16,08:13:00,08:15:00,0 days 00:02:00.000000000,5,4,1,4,2,2,91,18,6188,4,0,1,1
20,2017-03-16,07:50:00,08:00:00,0 days 00:10:00.000000000,7,2,2,4,2,8,5367,21,740,8,0,1,1
38,2017-11-16,14:19:00,14:34:00,0 days 00:15:00.000000000,0,3,2,4,2,5,3210,44,5606,8,1,1,1
38,2019-03-26,13:49:00,13:52:00,0 days 00:03:00.000000000,1,4,2,4,2,5,3490,26,845,10,0,1,1
75,2019-02-06,07:56:00,07:57:00,0 days 00:01:00.000000000,4,4,1,4,2,2,512,48,3154,4,0,1,1
53,2018-12-05,06:18:00,06:18:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3381,26,1326,8,0,1,1
15,2017-03-07,06:40:00,06:42:00,0 days 00:02:00.000000000,2,2,2,4,2,2,7168,55,5491,8,1,1,1
45,2015-11-23,13:38:00,13:39:00,0 days 00:01:00.000000000,2,1,2,4,2,5,2603,20,6288,10,0,1,1
53,2018-06-05,06:20:00,06:23:00,0 days 00:03:00.000000000,0,3,2,4,2,8,4548,46,4738,8,1,1,1
23,2017-11-13,06:45:00,06:47:00,0 days 00:02:00.000000000,0,3,2,4,2,2,6857,43,6120,8,0,1,0
10,2016-11-29,07:07:00,07:11:00,0 days 00:04:00.000000000,0,2,2,4,2,8,5018,43,828,1,0,0,0
38,2018-01-24,06:43:00,06:43:00,0 days 00:00:00.000000000,0,3,2,4,2,5,2654,26,682,8,0,1,1
15,2016-01-28,06:49:00,06:54:00,0 days 00:05:00.000000000,2,1,2,4,2,3,1493,46,3935,8,1,1,1
15,2017-04-04,07:57:00,07:59:00,0 days 00:02:00.000000000,11,2,1,9,2,2,111,18,6229,4,0,1,1
38,2019-02-01,06:27:00,06:27:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3253,46,451,8,1,1,1
30,2017-01-09,07:01:00,07:03:00,0 days 00:02:00.000000000,0,2,2,4,2,8,4872,19,2535,1,0,1,0
15,2016-01-28,06:51:00,06:52:00,0 days 00:01:00.000000000,7,1,2,4,2,2,7302,55,2493,8,1,1,1
20,2017-01-09,07:28:00,07:29:00,0 days 00:01:00.000000000,4,2,2,4,2,2,8277,14,6538,8,0,1,0
20,2017-08-04,14:30:00,14:39:00,0 days 00:09:00.000000000,0,3,2,4,2,5,3753,21,6558,8,1,1,1
23,2018-11-16,07:18:00,07:20:00,0 days 00:02:00.000000000,1,4,2,9,2,10,2391,46,3047,8,0,1,1
23,2019-03-01,07:15:00,07:49:00,0 days 00:34:00.000000000,11,4,1,4,2,2,3856,14,2560,4,0,1,1
23,2018-10-03,16:25:00,16:34:00,0 days 00:09:00.000000000,5,4,2,7,2,8,4793,21,659,10,0,1,1
38,2018-06-05,14:31:00,14:32:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3340,26,1071,10,0,1,1
40,2016-04-08,11:38:00,11:47:00,0 days 00:09:00.000000000,0,1,2,7,2,3,1870,50,2980,3,0,1,1
38,2018-01-02,13:39:00,13:39:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3591,26,1305,10,0,1,1
30,2016-12-21,07:29:00,07:32:00,0 days 00:03:00.000000000,3,2,1,4,2,2,78,18,178,4,0,1,1
23,2017-09-25,06:15:00,06:27:00,0 days 00:12:00.000000000,0,3,2,4,2,2,7144,19,3203,1,0,1,0
53,2018-09-20,06:29:00,06:29:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3826,26,876,8,0,1,1
23,2018-09-28,07:47:00,07:50:00,0 days 00:03:00.000000000,0,4,2,9,2,8,5256,17,834,8,1,1,1
7,2018-04-18,06:58:00,07:00:00,0 days 00:02:00.000000000,1,3,2,4,2,8,2199,20,4612,8,0,1,1
60,2017-02-10,07:07:00,07:16:00,0 days 00:09:00.000000000,0,2,2,6,2,3,1583,57,846,8,0,1,1
30,2016-11-02,07:45:00,07:47:00,0 days 00:02:00.000000000,5,2,2,7,2,5,3103,13,4708,8,1,1,1
30,2017-07-05,07:21:00,07:23:00,0 days 00:02:00.000000000,0,3,2,7,2,2,2557,46,2679,8,1,1,1
15,2017-06-22,06:33:00,06:39:00,0 days 00:06:00.000000000,0,2,2,4,2,11,2446,46,4046,8,1,1,1
23,2018-05-03,12:34:00,12:37:00,0 days 00:03:00.000000000,0,3,2,5,2,3,2122,10,2278,1,0,1,0
25,2016-04-12,08:08:00,08:10:00,0 days 00:02:00.000000000,5,1,2,4,2,5,3023,46,4472,8,1,1,1
38,2018-01-24,06:38:00,07:07:00,0 days 00:29:00.000000000,0,3,2,7,2,12,6668,55,7335,8,1,1,1
38,2018-04-20,13:52:00,13:53:00,0 days 00:01:00.000000000,0,3,2,4,2,6,3909,26,444,10,0,1,1
53,2018-03-02,13:38:00,13:40:00,0 days 00:02:00.000000000,0,3,2,9,2,6,3989,55,4095,10,1,1,1
23,2018-11-19,08:03:00,08:05:00,0 days 00:02:00.000000000,6,4,2,4,2,5,3485,11,5858,8,0,1,1
75,2018-11-09,07:18:00,07:19:00,0 days 00:01:00.000000000,2,4,1,4,2,2,235,48,3071,4,0,1,1
40,2015-10-16,06:50:00,07:54:00,0 days 01:04:00.000000000,0,1,2,4,2,8,5145,32,5857,8,0,1,1
38,2018-06-08,14:42:00,14:44:00,0 days 00:02:00.000000000,0,3,2,4,2,6,4014,39,1158,10,0,1,0
38,2018-02-15,08:13:00,08:14:00,0 days 00:01:00.000000000,3,3,2,4,2,5,2945,41,1444,8,0,1,0
30,2015-10-16,07:31:00,07:56:00,0 days 00:25:00.000000000,7,1,2,4,2,3,740,39,6982,8,0,1,1
35,2017-06-05,13:41:00,13:47:00,0 days 00:06:00.000000000,0,2,2,7,2,5,2613,20,6275,10,0,1,1
15,2016-01-28,07:35:00,07:38:00,0 days 00:03:00.000000000,4,1,2,7,2,2,6891,43,5108,8,0,1,0
20,2016-10-06,06:45:00,06:47:00,0 days 00:02:00.000000000,3,2,2,4,2,2,7290,55,2514,8,1,1,1
75,2019-02-14,06:30:00,06:43:00,0 days 00:13:00.000000000,0,4,1,7,2,3,10,25,4376,4,1,1,1
20,2017-03-10,07:15:00,07:31:00,0 days 00:16:00.000000000,3,2,1,4,2,3,378,25,4348,4,1,1,1
35,2016-12-07,07:24:00,07:30:00,0 days 00:06:00.000000000,0,2,2,3,2,8,5059,43,5207,1,0,0,0
7,2017-12-01,06:48:00,06:50:00,0 days 00:02:00.000000000,2,3,1,4,2,2,235,48,3069,4,0,1,0
23,2017-11-27,06:48:00,06:49:00,0 days 00:01:00.000000000,0,3,2,4,2,10,5985,43,6158,1,0,1,0
38,2017-12-04,08:08:00,09:03:00,0 days 00:55:00.000000000,4,3,2,7,2,11,2457,53,3506,8,1,1,1
